POLLINATOR_NAME,PLANT_NAME,Group
Baccha elongata,Hedera helix,Hoverfly
Baccha elongata,Heracleum sphondylium,Hoverfly
Baccha elongata,Hyacinthoides non-scripta,Hoverfly
Baccha elongata,Malus sylvestris,Hoverfly
Baccha elongata,Mentha aquatica,Hoverfly
Baccha elongata,Mentha arvensis,Hoverfly
Baccha elongata,Mentha spicata,Hoverfly
Baccha elongata,Mentha suaveolens,Hoverfly
Baccha elongata,Prunus padus,Hoverfly
Baccha elongata,Pulicaria dysenterica,Hoverfly
Baccha elongata,Ranunculus acris,Hoverfly
Baccha elongata,Ranunculus aquatilis,Hoverfly
Baccha elongata,Ranunculus bulbosus,Hoverfly
Baccha elongata,Ranunculus flammula,Hoverfly
Baccha elongata,Ranunculus lingua,Hoverfly
Baccha elongata,Ranunculus repens,Hoverfly
Baccha elongata,Rubus caesius,Hoverfly
Baccha elongata,Rubus fruticosus,Hoverfly
Baccha elongata,Rubus idaeus,Hoverfly
Baccha elongata,Rubus spectabilis,Hoverfly
Baccha elongata,Salix alba,Hoverfly
Baccha elongata,Salix aurita,Hoverfly
Baccha elongata,Salix caprea,Hoverfly
Baccha elongata,Salix cinerea,Hoverfly
Baccha elongata,Salix fragilis,Hoverfly
Baccha elongata,Salix pentandra,Hoverfly
Baccha elongata,Salix repens,Hoverfly
Baccha elongata,Salix viminalis,Hoverfly
Baccha elongata,Silene dioica,Hoverfly
Baccha elongata,Silene latifolia,Hoverfly
Baccha elongata,Silene uniflora,Hoverfly
Baccha elongata,Taraxacum,Hoverfly
Brachyopa bicolor,Aesculus hippocastanum,Hoverfly
Brachyopa insensilis,Aesculus hippocastanum,Hoverfly
Brachyopa pilosa,Malus sylvestris,Hoverfly
Brachyopa scutellaris,Acer campestre,Hoverfly
Brachyopa scutellaris,Acer platanoides,Hoverfly
Brachyopa scutellaris,Acer pseudoplatanus,Hoverfly
Brachyopa scutellaris,Aesculus hippocastanum,Hoverfly
Brachyopa scutellaris,Anthriscus sylvestris,Hoverfly
Brachyopa scutellaris,Ficaria verna,Hoverfly
Brachyopa scutellaris,Hyacinthoides non-scripta,Hoverfly
Brachyopa scutellaris,Prunus avium,Hoverfly
Brachyopa scutellaris,Salix alba,Hoverfly
Brachyopa scutellaris,Salix aurita,Hoverfly
Brachyopa scutellaris,Salix caprea,Hoverfly
Brachyopa scutellaris,Salix cinerea,Hoverfly
Brachyopa scutellaris,Salix fragilis,Hoverfly
Brachyopa scutellaris,Salix pentandra,Hoverfly
Brachyopa scutellaris,Salix repens,Hoverfly
Brachyopa scutellaris,Salix viminalis,Hoverfly
Brachypalpoides lentus,Aesculus hippocastanum,Hoverfly
Brachypalpoides lentus,Anthriscus sylvestris,Hoverfly
Brachypalpoides lentus,Ficaria verna,Hoverfly
Brachypalpoides lentus,Petasites hybridus,Hoverfly
Brachypalpoides lentus,Ranunculus acris,Hoverfly
Brachypalpoides lentus,Ranunculus aquatilis,Hoverfly
Brachypalpoides lentus,Ranunculus bulbosus,Hoverfly
Brachypalpoides lentus,Ranunculus flammula,Hoverfly
Brachypalpoides lentus,Ranunculus lingua,Hoverfly
Brachypalpoides lentus,Ranunculus repens,Hoverfly
Brachypalpus laphriformis,Aesculus hippocastanum,Hoverfly
Brachypalpus laphriformis,Crataegus monogyna,Hoverfly
Brachypalpus laphriformis,Malus domestica,Hoverfly
Callicera aurata,Cornus sanguinea,Hoverfly
Callicera aurata,Dipsacus fullonum,Hoverfly
Callicera aurata,Dipsacus pilosus,Hoverfly
Callicera aurata,Hedera helix,Hoverfly
Callicera aurata,Rubus fruticosus,Hoverfly
Callicera aurata,Succisa pratensis,Hoverfly
Callicera spinolae,Aesculus hippocastanum,Hoverfly
Callicera spinolae,Hedera helix,Hoverfly
Chalcosyrphus nemorum,Acer campestre,Hoverfly
Chalcosyrphus nemorum,Acer platanoides,Hoverfly
Chalcosyrphus nemorum,Acer pseudoplatanus,Hoverfly
Chalcosyrphus nemorum,Caltha palustris,Hoverfly
Chalcosyrphus nemorum,Ficaria verna,Hoverfly
Chalcosyrphus nemorum,Filipendula ulmaria,Hoverfly
Chalcosyrphus nemorum,Ranunculus acris,Hoverfly
Chalcosyrphus nemorum,Ranunculus aquatilis,Hoverfly
Chalcosyrphus nemorum,Ranunculus bulbosus,Hoverfly
Chalcosyrphus nemorum,Ranunculus flammula,Hoverfly
Chalcosyrphus nemorum,Ranunculus lingua,Hoverfly
Chalcosyrphus nemorum,Ranunculus repens,Hoverfly
Chalcosyrphus nemorum,Salix alba,Hoverfly
Chalcosyrphus nemorum,Salix aurita,Hoverfly
Chalcosyrphus nemorum,Salix caprea,Hoverfly
Chalcosyrphus nemorum,Salix cinerea,Hoverfly
Chalcosyrphus nemorum,Salix fragilis,Hoverfly
Chalcosyrphus nemorum,Salix pentandra,Hoverfly
Chalcosyrphus nemorum,Salix repens,Hoverfly
Chalcosyrphus nemorum,Salix viminalis,Hoverfly
Chalcosyrphus nemorum,Taraxacum,Hoverfly
Cheilosia albipila,Cirsium acaule,Hoverfly
Cheilosia albipila,Cirsium arvense,Hoverfly
Cheilosia albipila,Cirsium dissectum,Hoverfly
Cheilosia albipila,Cirsium eriophorum,Hoverfly
Cheilosia albipila,Cirsium heterophyllum,Hoverfly
Cheilosia albipila,Cirsium palustre,Hoverfly
Cheilosia albipila,Cirsium tuberosum,Hoverfly
Cheilosia albipila,Cirsium vulgare,Hoverfly
Cheilosia albipila,Ficaria verna,Hoverfly
Cheilosia albipila,Mercurialis perennis,Hoverfly
Cheilosia albipila,Ranunculus acris,Hoverfly
Cheilosia albipila,Ranunculus aquatilis,Hoverfly
Cheilosia albipila,Ranunculus bulbosus,Hoverfly
Cheilosia albipila,Ranunculus flammula,Hoverfly
Cheilosia albipila,Ranunculus lingua,Hoverfly
Cheilosia albipila,Ranunculus repens,Hoverfly
Cheilosia albipila,Salix alba,Hoverfly
Cheilosia albipila,Salix aurita,Hoverfly
Cheilosia albipila,Salix caprea,Hoverfly
Cheilosia albipila,Salix cinerea,Hoverfly
Cheilosia albipila,Salix fragilis,Hoverfly
Cheilosia albipila,Salix pentandra,Hoverfly
Cheilosia albipila,Salix repens,Hoverfly
Cheilosia albipila,Salix viminalis,Hoverfly
Cheilosia albitarsis,Aesculus hippocastanum,Hoverfly
Cheilosia albitarsis,Alliaria petiolata,Hoverfly
Cheilosia albitarsis,Allium ursinum,Hoverfly
Cheilosia albitarsis,Anthriscus sylvestris,Hoverfly
Cheilosia albitarsis,Caltha palustris,Hoverfly
Cheilosia albitarsis,Chaerophyllum temulum,Hoverfly
Cheilosia albitarsis,Cirsium acaule,Hoverfly
Cheilosia albitarsis,Cirsium arvense,Hoverfly
Cheilosia albitarsis,Cirsium dissectum,Hoverfly
Cheilosia albitarsis,Cirsium eriophorum,Hoverfly
Cheilosia albitarsis,Cirsium heterophyllum,Hoverfly
Cheilosia albitarsis,Cirsium palustre,Hoverfly
Cheilosia albitarsis,Cirsium tuberosum,Hoverfly
Cheilosia albitarsis,Cirsium vulgare,Hoverfly
Cheilosia albitarsis,Crataegus monogyna,Hoverfly
Cheilosia albitarsis,Cytisus scoparius,Hoverfly
Cheilosia albitarsis,Fallopia japonica,Hoverfly
Cheilosia albitarsis,Ficaria verna,Hoverfly
Cheilosia albitarsis,Filipendula ulmaria,Hoverfly
Cheilosia albitarsis,Galium odoratum,Hoverfly
Cheilosia albitarsis,Hyacinthoides non-scripta,Hoverfly
Cheilosia albitarsis,Hypochaeris radicata,Hoverfly
Cheilosia albitarsis,Malus sylvestris,Hoverfly
Cheilosia albitarsis,Mercurialis perennis,Hoverfly
Cheilosia albitarsis,Potentilla anserina,Hoverfly
Cheilosia albitarsis,Prunus padus,Hoverfly
Cheilosia albitarsis,Prunus spinosa,Hoverfly
Cheilosia albitarsis,Ranunculus acris,Hoverfly
Cheilosia albitarsis,Ranunculus aquatilis,Hoverfly
Cheilosia albitarsis,Ranunculus bulbosus,Hoverfly
Cheilosia albitarsis,Ranunculus flammula,Hoverfly
Cheilosia albitarsis,Ranunculus lingua,Hoverfly
Cheilosia albitarsis,Ranunculus repens,Hoverfly
Cheilosia albitarsis,Rubus fruticosus,Hoverfly
Cheilosia albitarsis,Salix alba,Hoverfly
Cheilosia albitarsis,Salix aurita,Hoverfly
Cheilosia albitarsis,Salix caprea,Hoverfly
Cheilosia albitarsis,Salix cinerea,Hoverfly
Cheilosia albitarsis,Salix fragilis,Hoverfly
Cheilosia albitarsis,Salix pentandra,Hoverfly
Cheilosia albitarsis,Salix repens,Hoverfly
Cheilosia albitarsis,Salix viminalis,Hoverfly
Cheilosia albitarsis,Taraxacum,Hoverfly
Cheilosia albitarsis,Torilis japonica,Hoverfly
Cheilosia antiqua,Allium ursinum,Hoverfly
Cheilosia antiqua,Caltha palustris,Hoverfly
Cheilosia antiqua,Ficaria verna,Hoverfly
Cheilosia antiqua,Geum rivale,Hoverfly
Cheilosia antiqua,Ranunculus acris,Hoverfly
Cheilosia antiqua,Ranunculus aquatilis,Hoverfly
Cheilosia antiqua,Ranunculus bulbosus,Hoverfly
Cheilosia antiqua,Ranunculus flammula,Hoverfly
Cheilosia antiqua,Ranunculus lingua,Hoverfly
Cheilosia antiqua,Ranunculus repens,Hoverfly
Cheilosia antiqua,Salix alba,Hoverfly
Cheilosia antiqua,Salix aurita,Hoverfly
Cheilosia antiqua,Salix caprea,Hoverfly
Cheilosia antiqua,Salix cinerea,Hoverfly
Cheilosia antiqua,Salix fragilis,Hoverfly
Cheilosia antiqua,Salix pentandra,Hoverfly
Cheilosia antiqua,Salix repens,Hoverfly
Cheilosia antiqua,Salix viminalis,Hoverfly
Cheilosia antiqua,Silene dioica,Hoverfly
Cheilosia barbata,Heracleum sphondylium,Hoverfly
Cheilosia barbata,Origanum vulgare,Hoverfly
Cheilosia barbata,Pastinaca sativa,Hoverfly
Cheilosia bergenstammi,Acer campestre,Hoverfly
Cheilosia bergenstammi,Acer platanoides,Hoverfly
Cheilosia bergenstammi,Acer pseudoplatanus,Hoverfly
Cheilosia bergenstammi,Aesculus hippocastanum,Hoverfly
Cheilosia bergenstammi,Allium ursinum,Hoverfly
Cheilosia bergenstammi,Angelica sylvestris,Hoverfly
Cheilosia bergenstammi,Brassica oleracea,Hoverfly
Cheilosia bergenstammi,Centaurea cyanus,Hoverfly
Cheilosia bergenstammi,Centaurea nigra,Hoverfly
Cheilosia bergenstammi,Centaurea scabiosa,Hoverfly
Cheilosia bergenstammi,Chaerophyllum temulum,Hoverfly
Cheilosia bergenstammi,Cirsium acaule,Hoverfly
Cheilosia bergenstammi,Cirsium arvense,Hoverfly
Cheilosia bergenstammi,Cirsium dissectum,Hoverfly
Cheilosia bergenstammi,Cirsium eriophorum,Hoverfly
Cheilosia bergenstammi,Cirsium heterophyllum,Hoverfly
Cheilosia bergenstammi,Cirsium palustre,Hoverfly
Cheilosia bergenstammi,Cirsium tuberosum,Hoverfly
Cheilosia bergenstammi,Cirsium vulgare,Hoverfly
Cheilosia bergenstammi,Euphorbia amygdaloides,Hoverfly
Cheilosia bergenstammi,Ficaria verna,Hoverfly
Cheilosia bergenstammi,Hypochaeris radicata,Hoverfly
Cheilosia bergenstammi,Leontodon hispidus,Hoverfly
Cheilosia bergenstammi,Leontodon saxatilis,Hoverfly
Cheilosia bergenstammi,Lycopus europaeus,Hoverfly
Cheilosia bergenstammi,Pulicaria dysenterica,Hoverfly
Cheilosia bergenstammi,Ranunculus acris,Hoverfly
Cheilosia bergenstammi,Ranunculus aquatilis,Hoverfly
Cheilosia bergenstammi,Ranunculus bulbosus,Hoverfly
Cheilosia bergenstammi,Ranunculus flammula,Hoverfly
Cheilosia bergenstammi,Ranunculus lingua,Hoverfly
Cheilosia bergenstammi,Ranunculus repens,Hoverfly
Cheilosia bergenstammi,Rubus fruticosus,Hoverfly
Cheilosia bergenstammi,Salix alba,Hoverfly
Cheilosia bergenstammi,Salix aurita,Hoverfly
Cheilosia bergenstammi,Salix caprea,Hoverfly
Cheilosia bergenstammi,Salix cinerea,Hoverfly
Cheilosia bergenstammi,Salix fragilis,Hoverfly
Cheilosia bergenstammi,Salix pentandra,Hoverfly
Cheilosia bergenstammi,Salix repens,Hoverfly
Cheilosia bergenstammi,Salix viminalis,Hoverfly
Cheilosia bergenstammi,Scorzoneroides autumnalis,Hoverfly
Cheilosia bergenstammi,Senecio aquaticus,Hoverfly
Cheilosia bergenstammi,Senecio cineraria,Hoverfly
Cheilosia bergenstammi,Senecio erucifolius,Hoverfly
Cheilosia bergenstammi,Senecio jacobaea,Hoverfly
Cheilosia bergenstammi,Senecio squalidus,Hoverfly
Cheilosia bergenstammi,Senecio vulgaris,Hoverfly
Cheilosia bergenstammi,Sonchus arvensis,Hoverfly
Cheilosia bergenstammi,Sonchus asper,Hoverfly
Cheilosia bergenstammi,Sonchus oleraceus,Hoverfly
Cheilosia bergenstammi,Succisa pratensis,Hoverfly
Cheilosia bergenstammi,Taraxacum,Hoverfly
Cheilosia bergenstammi,Torilis japonica,Hoverfly
Cheilosia carbonaria,Crataegus monogyna,Hoverfly
Cheilosia chrysocoma,Angelica sylvestris,Hoverfly
Cheilosia chrysocoma,Caltha palustris,Hoverfly
Cheilosia chrysocoma,Ficaria verna,Hoverfly
Cheilosia fraterna,Aesculus hippocastanum,Hoverfly
Cheilosia fraterna,Caltha palustris,Hoverfly
Cheilosia fraterna,Centaurea cyanus,Hoverfly
Cheilosia fraterna,Centaurea nigra,Hoverfly
Cheilosia fraterna,Centaurea scabiosa,Hoverfly
Cheilosia fraterna,Chaerophyllum temulum,Hoverfly
Cheilosia fraterna,Cirsium acaule,Hoverfly
Cheilosia fraterna,Cirsium arvense,Hoverfly
Cheilosia fraterna,Cirsium dissectum,Hoverfly
Cheilosia fraterna,Cirsium eriophorum,Hoverfly
Cheilosia fraterna,Cirsium heterophyllum,Hoverfly
Cheilosia fraterna,Cirsium palustre,Hoverfly
Cheilosia fraterna,Cirsium tuberosum,Hoverfly
Cheilosia fraterna,Cirsium vulgare,Hoverfly
Cheilosia fraterna,Ficaria verna,Hoverfly
Cheilosia fraterna,Lycopus europaeus,Hoverfly
Cheilosia fraterna,Potentilla anserina,Hoverfly
Cheilosia fraterna,Pulicaria dysenterica,Hoverfly
Cheilosia fraterna,Ranunculus acris,Hoverfly
Cheilosia fraterna,Ranunculus aquatilis,Hoverfly
Cheilosia fraterna,Ranunculus bulbosus,Hoverfly
Cheilosia fraterna,Ranunculus flammula,Hoverfly
Cheilosia fraterna,Ranunculus lingua,Hoverfly
Cheilosia fraterna,Ranunculus repens,Hoverfly
Cheilosia fraterna,Salix alba,Hoverfly
Cheilosia fraterna,Salix aurita,Hoverfly
Cheilosia fraterna,Salix caprea,Hoverfly
Cheilosia fraterna,Salix cinerea,Hoverfly
Cheilosia fraterna,Salix fragilis,Hoverfly
Cheilosia fraterna,Salix pentandra,Hoverfly
Cheilosia fraterna,Salix repens,Hoverfly
Cheilosia fraterna,Salix viminalis,Hoverfly
Cheilosia fraterna,Senecio jacobaea,Hoverfly
Cheilosia fraterna,Stellaria holostea,Hoverfly
Cheilosia fraterna,Taraxacum,Hoverfly
Cheilosia griseiventris,Matricaria discoidea,Hoverfly
Cheilosia griseiventris,Salix alba,Hoverfly
Cheilosia griseiventris,Salix aurita,Hoverfly
Cheilosia griseiventris,Salix caprea,Hoverfly
Cheilosia griseiventris,Salix cinerea,Hoverfly
Cheilosia griseiventris,Salix fragilis,Hoverfly
Cheilosia griseiventris,Salix pentandra,Hoverfly
Cheilosia griseiventris,Salix repens,Hoverfly
Cheilosia griseiventris,Salix viminalis,Hoverfly
Cheilosia griseiventris,Senecio jacobaea,Hoverfly
Cheilosia grossa,Cirsium acaule,Hoverfly
Cheilosia grossa,Cirsium arvense,Hoverfly
Cheilosia grossa,Cirsium dissectum,Hoverfly
Cheilosia grossa,Cirsium eriophorum,Hoverfly
Cheilosia grossa,Cirsium heterophyllum,Hoverfly
Cheilosia grossa,Cirsium palustre,Hoverfly
Cheilosia grossa,Cirsium tuberosum,Hoverfly
Cheilosia grossa,Cirsium vulgare,Hoverfly
Cheilosia grossa,Ficaria verna,Hoverfly
Cheilosia grossa,Salix alba,Hoverfly
Cheilosia grossa,Salix aurita,Hoverfly
Cheilosia grossa,Salix caprea,Hoverfly
Cheilosia grossa,Salix cinerea,Hoverfly
Cheilosia grossa,Salix fragilis,Hoverfly
Cheilosia grossa,Salix pentandra,Hoverfly
Cheilosia grossa,Salix repens,Hoverfly
Cheilosia grossa,Salix viminalis,Hoverfly
Cheilosia grossa,Taraxacum,Hoverfly
Cheilosia grossa,Tussilago farfara,Hoverfly
Cheilosia illustrata,Aegopodium podagraria,Hoverfly
Cheilosia illustrata,Angelica sylvestris,Hoverfly
Cheilosia illustrata,Anthriscus sylvestris,Hoverfly
Cheilosia illustrata,Bryonia dioica,Hoverfly
Cheilosia illustrata,Cakile maritima,Hoverfly
Cheilosia illustrata,Centaurea cyanus,Hoverfly
Cheilosia illustrata,Centaurea nigra,Hoverfly
Cheilosia illustrata,Centaurea scabiosa,Hoverfly
Cheilosia illustrata,Chaerophyllum temulum,Hoverfly
Cheilosia illustrata,Cirsium acaule,Hoverfly
Cheilosia illustrata,Cirsium arvense,Hoverfly
Cheilosia illustrata,Cirsium dissectum,Hoverfly
Cheilosia illustrata,Cirsium eriophorum,Hoverfly
Cheilosia illustrata,Cirsium heterophyllum,Hoverfly
Cheilosia illustrata,Cirsium palustre,Hoverfly
Cheilosia illustrata,Cirsium tuberosum,Hoverfly
Cheilosia illustrata,Cirsium vulgare,Hoverfly
Cheilosia illustrata,Ficaria verna,Hoverfly
Cheilosia illustrata,Heracleum sphondylium,Hoverfly
Cheilosia illustrata,Oenanthe crocata,Hoverfly
Cheilosia illustrata,Pastinaca sativa,Hoverfly
Cheilosia illustrata,Pilosella aurantiaca,Hoverfly
Cheilosia illustrata,Pilosella officinarum,Hoverfly
Cheilosia illustrata,Ranunculus acris,Hoverfly
Cheilosia illustrata,Ranunculus aquatilis,Hoverfly
Cheilosia illustrata,Ranunculus bulbosus,Hoverfly
Cheilosia illustrata,Ranunculus flammula,Hoverfly
Cheilosia illustrata,Ranunculus lingua,Hoverfly
Cheilosia illustrata,Ranunculus repens,Hoverfly
Cheilosia illustrata,Rubus fruticosus,Hoverfly
Cheilosia illustrata,Salix alba,Hoverfly
Cheilosia illustrata,Salix aurita,Hoverfly
Cheilosia illustrata,Salix caprea,Hoverfly
Cheilosia illustrata,Salix cinerea,Hoverfly
Cheilosia illustrata,Salix fragilis,Hoverfly
Cheilosia illustrata,Salix pentandra,Hoverfly
Cheilosia illustrata,Salix repens,Hoverfly
Cheilosia illustrata,Salix viminalis,Hoverfly
Cheilosia illustrata,Senecio jacobaea,Hoverfly
Cheilosia illustrata,Vicia cracca,Hoverfly
Cheilosia illustrata,Vicia faba,Hoverfly
Cheilosia illustrata,Vicia lutea,Hoverfly
Cheilosia illustrata,Vicia sativa,Hoverfly
Cheilosia illustrata,Vicia sepium,Hoverfly
Cheilosia illustrata,Vicia sylvatica,Hoverfly
Cheilosia illustrata,Vicia villosa,Hoverfly
Cheilosia impressa,Aesculus hippocastanum,Hoverfly
Cheilosia impressa,Angelica sylvestris,Hoverfly
Cheilosia impressa,Anthriscus sylvestris,Hoverfly
Cheilosia impressa,Apium nodiflorum,Hoverfly
Cheilosia impressa,Chaerophyllum temulum,Hoverfly
Cheilosia impressa,Daucus carota,Hoverfly
Cheilosia impressa,Ficaria verna,Hoverfly
Cheilosia impressa,Hedera helix,Hoverfly
Cheilosia impressa,Heracleum sphondylium,Hoverfly
Cheilosia impressa,Leontodon hispidus,Hoverfly
Cheilosia impressa,Leontodon saxatilis,Hoverfly
Cheilosia impressa,Mercurialis perennis,Hoverfly
Cheilosia impressa,Pastinaca sativa,Hoverfly
Cheilosia impressa,Pimpinella saxifraga,Hoverfly
Cheilosia impressa,Pulicaria dysenterica,Hoverfly
Cheilosia impressa,Ranunculus acris,Hoverfly
Cheilosia impressa,Ranunculus aquatilis,Hoverfly
Cheilosia impressa,Ranunculus bulbosus,Hoverfly
Cheilosia impressa,Ranunculus flammula,Hoverfly
Cheilosia impressa,Ranunculus lingua,Hoverfly
Cheilosia impressa,Ranunculus repens,Hoverfly
Cheilosia impressa,Rubus fruticosus,Hoverfly
Cheilosia impressa,Salix alba,Hoverfly
Cheilosia impressa,Salix aurita,Hoverfly
Cheilosia impressa,Salix caprea,Hoverfly
Cheilosia impressa,Salix cinerea,Hoverfly
Cheilosia impressa,Salix fragilis,Hoverfly
Cheilosia impressa,Salix pentandra,Hoverfly
Cheilosia impressa,Salix repens,Hoverfly
Cheilosia impressa,Salix viminalis,Hoverfly
Cheilosia impressa,Scorzoneroides autumnalis,Hoverfly
Cheilosia impressa,Senecio jacobaea,Hoverfly
Cheilosia impressa,Taraxacum,Hoverfly
Cheilosia impressa,Torilis japonica,Hoverfly
Cheilosia lasiopa,Anthriscus sylvestris,Hoverfly
Cheilosia lasiopa,Ficaria verna,Hoverfly
Cheilosia lasiopa,Heracleum sphondylium,Hoverfly
Cheilosia lasiopa,Ranunculus acris,Hoverfly
Cheilosia lasiopa,Ranunculus aquatilis,Hoverfly
Cheilosia lasiopa,Ranunculus bulbosus,Hoverfly
Cheilosia lasiopa,Ranunculus flammula,Hoverfly
Cheilosia lasiopa,Ranunculus lingua,Hoverfly
Cheilosia lasiopa,Ranunculus repens,Hoverfly
Cheilosia lasiopa,Salix alba,Hoverfly
Cheilosia lasiopa,Salix aurita,Hoverfly
Cheilosia lasiopa,Salix caprea,Hoverfly
Cheilosia lasiopa,Salix cinerea,Hoverfly
Cheilosia lasiopa,Salix fragilis,Hoverfly
Cheilosia lasiopa,Salix pentandra,Hoverfly
Cheilosia lasiopa,Salix repens,Hoverfly
Cheilosia lasiopa,Salix viminalis,Hoverfly
Cheilosia latifrons,Achillea millefolium,Hoverfly
Cheilosia latifrons,Daucus carota,Hoverfly
Cheilosia latifrons,Leontodon hispidus,Hoverfly
Cheilosia latifrons,Leontodon saxatilis,Hoverfly
Cheilosia latifrons,Leucanthemum vulgare,Hoverfly
Cheilosia latifrons,Matricaria discoidea,Hoverfly
Cheilosia latifrons,Matricaria recutita,Hoverfly
Cheilosia latifrons,Scorzoneroides autumnalis,Hoverfly
Cheilosia latifrons,Senecio jacobaea,Hoverfly
Cheilosia latifrons,Succisa pratensis,Hoverfly
Cheilosia latifrons,Taraxacum,Hoverfly
Cheilosia longula,Angelica sylvestris,Hoverfly
Cheilosia longula,Potentilla fruticosa,Hoverfly
Cheilosia mutabilis,Conopodium majus,Hoverfly
Cheilosia nigripes,Ficaria verna,Hoverfly
Cheilosia nigripes,Ranunculus acris,Hoverfly
